ingredeint_id,ingredient_name,ingredient_image_url
3593,th,
3594,ch,
3595,slices,
3596,Mustard,
3597,seeds,
3598,White,
3599,Urad,
3600,Dal,
3601,Dry,
3602,Red,
3603,Chillies,
3604,Asafoetida,
3605,Curry,
3606,leaves,
3607,rn,
3608,Turmeric,
3609,powder,
3610,s,
3611,Coconut,
3612,Oil,
3613,Curry,
3614,Powder,
3615,Chana,
3616,dal,
3617,Gram,
3618,White,
3619,Urad,
3620,Dal,
3621,s,
3622,Ciander,
3623,Seeds,
3624,Dry,
3625,Red,
3626,Chillies,
3627,broken,
3628,Tamard,
3629,Rajma,
3630,Kidney,
3631,White,
3632,Urad,
3633,Dal,
3634,Oil,
3635,Gger,
3636,Garlic,
3637,Pte,
3638,Cardamom,
3639,PodsSeeds,
3640,Bay,
3641,leaf,
3642,Whole,
3643,Black,
3644,Peppercns,
3645,Cloves,
3646,ch,
3647,Cnamon,
3648,Stick,
3649,Ciander,
3650,Seeds,
3651,Homemade,
3652,ma,
3653,puree,
3654,Cum,
3655,seeds,
3656,Fresh,
3657,cream,
3658,Salt,
3659,Mangalean,
3660,cucumber,
3661,deseeded,
3662,wedges,
3663,with,
3664,sk,
3665,s,
3666,Tamard,
3667,Water,
3668,Arhar,
3669,dal,
3670,To,
3671,Turmeric,
3672,powder,
3673,Salt,
3674,Oil,
3675,cookg,
3676,Ingredients,
3677,be,
3678,ground,
3679,pte,
3680,Ciander,
3681,Seeds,
3682,Cum,
3683,seeds,
3684,Methi,
3685,Seeds,
3686,White,
3687,Urad,
3688,Dal,
3689,Whole,
3690,Black,
3691,Peppercns,
3692,Fresh,
3693,coconut,
3694,grated,
3695,Dry,
3696,Red,
3697,Chillies,
3698,cloves,
3699,Garlic,
3700,Ingredients,
3701,seong,
3702,Oil,
3703,Mustard,
3704,seeds,
3705,White,
3706,Urad,
3707,Dal,
3708,Dry,
3709,Red,
3710,Chillies,
3711,cloves,
3712,Garlic,
3713,Curry,
3714,leaves,
3715,kg,
3716,Chicken,
3717,Whole,
3718,Almonds,
3719,blanched,
3720,Onions,
3721,chopped,
3722,roughly,
3723,&,
3724,made,
3725,pte,
3726,s,
3727,s,
3728,Gger,
3729,Garlic,
3730,Pte,
3731,s,
3732,Red,
3733,Chilli,
3734,powder,
3735,Dry,
3736,Red,
3737,Chillies,
3738,Turmeric,
3739,powder,
3740,Salt,
3741,Poppy,
3742,seeds,
3743,soaked,
3744,Cnamon,
3745,Stick,
3746,Cloves,
3747,Bay,
3748,leaf,
3749,Cardamom,
3750,Powder,
3751,White,
3752,pepper,
3753,powder,
3754,Cum,
3755,seeds,
3756,Curd,
3757,s,
3758,Ghee,
3759,Fresh,
3760,cream,
3761,Ciander,
3762,Leaves,
3763,Kaddu,
3764,diced,
3765,Mustard,
3766,seeds,
3767,White,
3768,Urad,
3769,Dal,
3770,Dry,
3771,Red,
3772,Chillies,
3773,Curry,
3774,leaves,
3775,Jaggery,
3776,Fresh,
3777,coconut,
3778,grated,
3779,s,
3780,Oil,
3781,Salt,
3782,Water,
3783,Yellow,
3784,Moong,
3785,Dal,
3786,Turmeric,
3787,powder,
3788,Shots,
3789,fely,
3790,chopped,
3791,Toma,
3792,fely,
3793,chopped,
3794,Brjal,
3795,cubed,
3796,smer,
3797,brjals,
3798,elevated,
3799,Potaes,
3800,cubed,
3801,Green,
3802,Chillies,
3803,fely,
3804,chopped,
3805,Salt,
3806,Ciander,
3807,Leaves,
3808,Handful,
3809,garnish,
3810,s,
3811,Oil,
3812,Curry,
3813,leaves,
3814,Handful,
3815,Dry,
3816,Red,
3817,Chillies,
3818,Mustard,
3819,seeds,
3820,White,
3821,Urad,
3822,Dal,
3823,Jowar,
3824,Flour,
3825,Bajra,
3826,Flour,
3827,Pearl,
3828,cloves,
3829,Garlic,
3830,fely,
3831,chopped,
3832,s,
3833,Black,
3834,pepper,
3835,powder,
3836,Salt,
3837,per,
3838,your,
3839,Water,
3840,kneadg,
3841,dough,
3842,Kaddu,
3843,Turmeric,
3844,powder,
3845,Salt,
3846,To,
3847,grd ,
3848,Fresh,
3849,coconut,
3850,grated,
3851,Cum,
3852,seeds,
3853,Green,
3854,Chillies,
3855,seong:,
3856,Oil,
3857,Mustard,
3858,seeds,
3859,Curry,
3860,leaves,
3861,Dry,
3862,Red,
3863,Chillies,
3864,broken,
3865,Dry,
3866,Red,
3867,Chillies,
3868,broken,
3869,Cooked,
3870,rice,
3871,Carrot,
3872,diced,
3873,Green,
3874,bell,
3875,peppers,
3876,diced,
3877,Red,
3878,Bell,
3879,pepper,
3880,diced,
3881,Onion,
3882,chopped,
3883,ch,
3884,Gger,
3885,chopped,
3886,cloves,
3887,Garlic,
3888,chopped,
3889,s,
3890,Red,
3891,Chilli,
3892,sauce,
3893,s,
3894,Green,
3895,Chilli,
3896,Sauce,
3897,Chilli,
3898,vegar,
3899,Whole,
3900,Black,
3901,Peppercns,
3902,crushed,
3903,Salt,
3904,Sprg,
3905,Onion,
3906,Greens,
3907,garnish,
3908,Oil,
3909,Burnt,
3910,Garlic,
3911,cloves,
3912,Garlic,
3913,diced,
3914,Oil,
3915,Brjal,
3916,Pota,
3917,Onion,
3918,fely,
3919,chopped,
3920,Fresh,
3921,coconut,
3922,grated,
3923,Turmeric,
3924,powder,
3925,Tamard,
3926,cloves,
3927,Garlic,
3928,ch,
3929,Gger,
3930,s,
3931,Jaggery,
3932,Gram,
3933,flour,
3934,Ciander,
3935,Leaves,
3936,chopped,
3937,Salt,
3938,Whole,
3939,spices,
3940,be,
3941,roted,
3942,Cloves,
3943,ch,
3944,Cnamon,
3945,Stick,
3946,Cardamom,
3947,PodsSeeds,
3948,Whole,
3949,Black,
3950,Peppercns,
3951,Byadagi,
3952,Dried,
3953,Chillies,
3954,grdg,
3955,a,
3956,pte,
3957,Oil,
3958,Onion,
3959,thly,
3960,sliced,
3961,Fresh,
3962,coconut,
3963,grated,
3964,Oil,
3965,Mustard,
3966,seeds,
3967,Asafoetida,
3968,Curry,
3969,leaves,
3970,Black,
3971,Urad,
3972,Dal,
3973,soaked,
3974,overnight,
3975,Onion,
3976,fely,
3977,chopped,
3978,Tomaes,
3979,pureed,
3980,Gger,
3981,Garlic,
3982,Pte,
3983,Green,
3984,Chillies,
3985,Butter,
3986,Cum,
3987,seeds,
3988,Kuri,
3989,Methi,
3990,Fenugreek,
3991,Salt,
3992,Red,
3993,Chilli,
3994,powder,
3995,Chaat,
3996,Mala,
3997,Powder,
3998,Garam,
3999,mala,
4000,powder,
4001,Cum,
4002,powder,
4003,Fresh,
4004,cream,
4005,Arhar,
4006,dal,
4007,To,
4008,Ciander,
4009,Seeds,
4010,Dry,
4011,Red,
4012,Chilli,
4013,Fresh,
4014,coconut,
4015,grated,
4016,Drumstick,
4017,ch,
4018,Jaggery,
4019,grated,
4020,Kokum,
4021,Salt,
4022,Guava,
4023,ripe,
4024,and,
4025,diced,
4026,Mustard,
4027,seeds,
4028,Asafoetida,
4029,Red,
4030,Chilli,
4031,powder,
4032,Ciander,
4033,Powder,
4034,Turmeric,
4035,powder,
4036,Jaggery,
4037,powdered,
4038,Salt,
4039,Oil,
4040,cookg,
4041,Raw,
4042,papaya,
4043,grated,
4044,Pota,
4045,cubed,
4046,Moong,
4047,bi,
4048,lentil,
4049,Turmeric,
4050,powder,
4051,Ciander,
4052,Powder,
4053,Dry,
4054,Red,
4055,Chillies,
4056,spice,
4057,and,
4058,Bay,
4059,leaves,
4060,Cardamom,
4061,PodsSeeds,
4062,Cloves,
4063,ch,
4064,Cnamon,
4065,Stick,
4066,Roted,
4067,Peanuts,
4068,Sultana,
4069,Raiss,
4070,s,
4071,Mustard,
4072,oil,
4073,Ghee,
4074,Garam,
4075,mala,
4076,powder,
4077,Sugar,
4078,Salt,
4079,Gawar,
4080,Phali,
4081,Cluster,
4082,cleaned,
4083,and,
4084,ch,
4085,Oil,
4086,Ajwa,
4087,Onion,
4088,fely,
4089,chopped,
4090,Tomaes,
4091,fely,
4092,chopped,
4093,cloves,
4094,Garlic,
4095,fely,
4096,chopped,
4097,ch,
4098,Gger,
4099,fely,
4100,chopped,
4101,Ciander,
4102,Powder,
4103,Red,
4104,Chilli,
4105,powder,
4106,Turmeric,
4107,powder,
4108,Salt,
4109,Ciander,
4110,Leaves,
4111,required,
4112,chopped,
4113,Ki,
4114,Gsi,
4115,Mala,
4116,Onion,
4117,roughly,
4118,chopped,
4119,cloves,
4120,Garlic,
4121, cloves garlic,
4122,Byadagi,
4123,Dried,
4124,Chillies,
4125,You,
4126,can,
4127,use,
4128,khmiri,
4129,chillies,
4130,and,
4131,sm,
4132,red,
4133,Ciander,
4134,Seeds,
4135,Cum,
4136,seeds,
4137,Methi,
4138,Seeds,
4139,Whole,
4140,Black,
4141,Peppercns,
4142,Tamard,
4143,lemon,
4144,sized,
4145,Fresh,
4146,coconut,
4147,grated,
4148,Ghee,
4149,curry,
4150,kg,
4151,Chicken,
4152,medium,
4153,curry,
4154,Onion,
4155,fely,
4156,sliced,
4157,Salt,
4158,Turmeric,
4159,powder,
4160,Coconut,
4161,milk,
4162,thick,
4163,Coconut,
4164,milk,
4165,th,
4166,:,
4167,Ghee,
4168,ch,
4169,Cnamon,
4170,Stick,
4171,Cloves,
4172,Cardamom,
4173,PodsSeeds,
4174,Curry,
4175,leaves,
4176,s,
4177,Bottle,
4178,gourd,
4179,sm,
4180,Arhar,
4181,dal,
4182,To,
4183,soaked,
4184,mutes,
4185,Mustard,
4186,seeds,
4187,Curry,
4188,leaves,
4189,Asafoetida,
4190,Cum,
4191,seeds,
4192,Tomaes,
4193,chopped,
4194,Green,
4195,Chilli,
4196,chopped,
4197,Black,
4198,pepper,
4199,powder,
4200,Turmeric,
4201,powder,
4202,Red,
4203,Chilli,
4204,powder,
4205,Fish,
4206,nicely,
4207,whed,
4208,with,
4209,bones,
4210,on,
4211,used,
4212,maration,
4213,s,
4214,Curd,
4215,Onions,
4216,fely,
4217,chopped,
4218,Green,
4219,Chillies,
4220,chopped,
4221,Tandoi,
4222,mala,
4223,Gger,
4224,Garlic,
4225,Pte,
4226,Red,
4227,Chilli,
4228,powder,
4229,Garam,
4230,mala,
4231,powder,
4232,Ciander,
4233,Powder,
4234,Cum,
4235,powder,
4236,Ciander,
4237,Leaves,
4238,fely,
4239,chopped,
4240,Oil,
4241,Salt,
4242,Black,
4243,Eyed,
4244,Beans,
4245,Arhar,
4246,dal,
4247,To,
4248,Onion,
4249,fely,
4250,chopped,
4251,Toma,
4252,fely,
4253,chopped,
4254,Sambar,
4255,Powder,
4256,Red,
4257,Chilli,
4258,powder,
4259,Turmeric,
4260,powder,
4261,+,
4262,Salt,
4263,cloves,
4264,Garlic,
4265,Ciander,
4266,Leaves,
4267,fely,
4268,chopped,
4269,s,
4270,Oil,
4271,Asafoetida,
4272,Dry,
4273,Red,
4274,Chilli,
4275,Methi,
4276,Seeds,
4277,Mustard,
4278,seeds,
4279,White,
4280,Urad,
4281,Dal,
4282,Mango,
4283,peeled,
4284,and,
4285,chopped,
4286,Fresh,
4287,coconut,
4288,grated,
4289,White,
4290,Urad,
4291,Dal,
4292,Methi,
4293,Seeds,
4294,Bmati,
4295,rice,
4296,Dry,
4297,Red,
4298,Chillies,
4299,Turmeric,
4300,powder,
4301,Curry,
4302,leaves,
4303,few,
4304,Mustard,
4305,seeds,
4306,Asafoetida,
4307,a,
4308, ,
4309,s,
4310,Jaggery,
4311,adjustable,
4312,Salt,
4313,Coconut,
4314,Oil,
4315,required,
4316,Caullower,
4317,flets,
4318,Soy,
4319,Chunks,
4320,soaked,
4321,warm,
4322,water,
4323,Onion,
4324,fely,
4325,chopped,
4326,Mustard,
4327,seeds,
4328,Cum,
4329,seeds,
4330,Fresh,
4331,coconut,
4332,grated,
4333,Green,
4334,Chillies,
4335,fely,
4336,chopped,
4337,slit,
4338,Red,
4339,Chilli,
4340,powder,
4341,Garam,
4342,mala,
4343,powder,
4344,Turmeric,
4345,powder,
4346,Ciander,
4347,Leaves,
4348,fely,
4349,chopped,
4350,Curry,
4351,leaves,
4352,Oil,
4353,Salt,
4354,per,
4355,your,
4356,Water,
4357,s,
4358,Lemon,
4359,juice,
4360,optional,
4361,Cabbage,
4362,Gobi,
4363,shredded,
4364,Carrot,
4365,th,
4366,strips,
4367,Green,
4368,Bell,
4369,Pepper,
4370,thly,
4371,sliced,
4372,Tomaes,
4373,Green,
4374,pe,
4375,s,
4376,Chew,
4377,nuts,
4378,Oil,
4379,Bay,
4380,leaf,
4381,Cardamom,
4382,PodsSeeds,
4383,Black,
4384,cardamom,
4385,Cloves,
4386,ch,
4387,Cnamon,
4388,Stick,
4389,Onion,
4390,fely,
4391,chopped,
4392,Gger,
4393,Garlic,
4394,Pte,
4395,Turmeric,
4396,powder,
4397,Khmiri,
4398,Red,
4399,Chilli,
4400,Powder,
4401,Ciander,
4402,Powder,
4403,Green,
4404,Chillies,
4405,slit,
4406,Water,
4407,Garam,
4408,mala,
4409,powder,
4410,Ciander,
4411,Leaves,
4412,a,
4413,sm,
4414,bunch,
4415,fely,
4416,chopped,
4417,Sugar,
4418,s,
4419,Fresh,
4420,cream,
4421,Salt,
4422,Methi,
4423,Leaves,
4424,Carrot,
4425,grated,
4426,Tamard,
4427,Pte,
4428,Green,
4429,Chillies,
4430,fely,
4431,chopped,
4432,Jaggery,
4433,Turmeric,
4434,powder,
4435,Salt,
4436,Tadka,
4437,Dry,
4438,Red,
4439,Chillies,
4440,Oil,
4441,s,
4442,White,
4443,Urad,
4444,Dal,
4445,Mustard,
4446,seeds,
4447,Cum,
4448,seeds,
4449,Green,
4450,Moong,
4451,Sprouts,
4452,Tamard,
4453,Pte,
4454,Turmeric,
4455,powder,
4456,Sugar,
4457,Salt,
4458,To,
4459,be,
4460,rot,
4461,and,
4462,ground,
4463,smooth,
4464,pte,
4465,Fresh,
4466,coconut,
4467,grated,
4468,Dry,
4469,Red,
4470,Chillies,
4471,Ciander,
4472,Seeds,
4473,Oil,
4474,Mustard,
4475,seeds,
4476,Asafoetida,
4477,a,
4478,Curry,
4479,leaves,
4480,rn,
4481,s,
4482,Cooked,
4483,rice,
4484,gray,
4485,m,
4486,Mustard,
4487,seeds,
4488,White,
4489,Urad,
4490,Dal,
4491,Raw,
4492,Peanuts,
4493,Curry,
4494,leaves,
4495,roughly,
4496,chopped,
4497,ch,
4498,Gger,
4499,grated,
4500,Green,
4501,Chillies,
4502,fely,
4503,chopped,
4504,Turmeric,
4505,powder,
4506,Salt,
4507,Sesame,
4508,Oil,
4509,Ciander,
4510,Leaves,
4511,a,
4512,sm,
4513,bunch,
4514,fely,
4515,chopped,
4516,Arhar,
4517,dal,
4518,To,
4519,s,
4520,Water,
4521,Turmeric,
4522,powder,
4523,Gger,
4524,fely,
4525,grated,
4526,Green,
4527,Chillies,
4528,slit,
4529,Tamard,
4530,Lemon,
4531,juice,
4532,Ghee,
4533,Mustard,
4534,seeds,
4535,Asafoetida,
4536,Curry,
4537,leaves,
4538,Handful,
4539,Ciander,
4540,Leaves,
4541,Handful,
4542,Chicken,
4543,curry,
4544,Tamard,
4545,Water,
4546,Salt,
4547,Salt,
4548,s,
4549,Oil,
4550,xai,
4551,mala,
4552,Onion,
4553,fely,
4554,chopped,
4555,ch,
4556,Gger,
4557,fely,
4558,chopped,
4559,cloves,
4560,Garlic,
4561,fely,
4562,chopped,
4563,Khmiri,
4564,dry,
4565,red,
4566,chilli,
4567,Fresh,
4568,coconut,
4569,Poppy,
4570,seeds,
4571,Cloves,
4572,ch,
4573,Cnamon,
4574,Stick,
4575,Black,
4576,pepper,
4577,cns,
4578,s,
4579,Cum,
4580,seeds,
4581,Ciander,
4582,Seeds,
4583,Fennel,
4584,seeds,
4585,Turmeric,
4586,powder,
4587,Sesame,
4588,seeds,
4589,Methi,
4590,Seeds,
4591,Oil,
4592,Paneer,
4593,Cottage,
4594,Mustard,
4595,oil,
4596,refed,
4597,oil,
4598,required,
4599,Saffron,
4600,strands,
4601,Bay,
4602,leaf,
4603,Cnamon,
4604,Stick,
4605,Cloves,
4606,Milk,
4607,s,
4608,Water,
4609,s,
4610,Turmeric,
4611,powder,
4612,Cum,
4613,powder,
4614,s,
4615,Fennel,
4616,Powder,
4617,Salt,
4618,Cardamom,
4619,Powder,
4620,Ciander,
4621,Leaves,
4622,garnish,
4623,Ingredients ,
4624,Palak,
4625,Puree,
4626,Spach,
4627,Leaves,
4628,cleaned,
4629,Salt,
4630,a,
4631,cloves,
4632,Garlic,
4633,Green,
4634,Chillies,
4635,Ingredients,
4636,Chicken,
4637,Marade,
4638,Chicken,
4639,curry,
4640,s,
4641,Curd,
4642,Khmiri,
4643,Red,
4644,Chilli,
4645,Powder,
4646,Garam,
4647,mala,
4648,powder,
4649,Ciander,
4650,Powder,
4651,Salt,
4652,Ingredients,
4653,Murgh,
4654,Mala,
4655,Ghee,
4656,chopped,
4657,Bay,
4658,leaf,
4659,Cardamom,
4660,PodsSeeds,
4661,chopped,
4662,ch,
4663,Cnamon,
4664,Stick,
4665,Onion,
4666,Fely,
4667,Chopped,
4668,ch,
4669,Gger,
4670,cloves,
4671,Garlic,
4672,Butter,
4673,Fresh,
4674,cream,
4675,Kuri,
4676,Methi,
4677,Fenugreek,
4678,Ridge,
4679,Gourd,
4680,peeled,
4681,&,
4682,fely,
4683,chopped,
4684,ml,
4685,Milk,
4686,ch,
4687,Gger,
4688,grated,
4689,Green,
4690,Chillies,
4691,slit,
4692,Dry,
4693,Red,
4694,Chillies,
4695,Mustard,
4696,seeds,
4697,s,
4698,Mustard,
4699,oil,
4700,Ghee,
4701,Sugar,
4702,Salt,
4703,Whole,
4704,Wheat,
4705,Flour,
4706,Salt,
4707,optional,
4708,Oil,
4709,Ghee,
4710,servg,
4711,Red,
4712,Amaranth,
4713,Leaves,
4714,You,
4715,can,
4716,use,
4717,spach,
4718,also ,
4719,Fresh,
4720,coconut,
4721,grated,
4722,Dry,
4723,Red,
4724,Chillies,
4725,Green,
4726,Chillies,
4727,Mustard,
4728,seeds,
4729,Cum,
4730,seeds,
4731,Tamard,
4732,marble,
4733,sized,
4734,Salt,
4735,Oil,
4736,Oil,
4737,Mustard,
4738,seeds,
4739,Dry,
4740,Red,
4741,Chillies,
4742,White,
4743,Urad,
4744,Dal,
4745,Curry,
4746,leaves,
4747,dough,
4748,Whole,
4749,Wheat,
4750,Flour,
4751,Salt,
4752,Water,
4753,required,
4754,stuffg,
4755,Gram,
4756,flour,
4757,Broccoli,
4758,flets,
4759,blitzed,
4760,sm,
4761,Dill,
4762,leaves,
4763,chopped,
4764,Red,
4765,Bell,
4766,pepper,
4767,chopped,
4768,Onion,
4769,chopped,
4770,ch,
4771,Gger,
4772,chopped,
4773,cloves,
4774,Garlic,
4775,chopped,
4776,Red,
4777,Chilli,
4778,powder,
4779,Turmeric,
4780,powder,
4781,Salt,
4782,Oil,
4783,Green,
4784,Moong,
4785,Dal,
4786,coconut,
4787,mala,
4788,Fresh,
4789,coconut,
4790,grated,
4791,Dry,
4792,Red,
4793,Chilli,
4794,lightly,
4795,roted,
4796,Tamard,
4797,Pte,
4798,sm,
4799,gooseberry,
4800,sized,
4801,tamard,
4802,seeds,
4803,and,
4804,fibre,
4805,s,
4806,Coconut,
4807,Oil,
4808,Mustard,
4809,seeds,
4810,Curry,
4811,leaves,
4812,Salt,
4813,Kala,
4814,Chana,
4815,soaked,
4816,hours,
4817,Tda,
4818,length,
4819,wise,
4820,cloves,
4821,Garlic,
4822,Mustard,
4823,seeds,
4824,Curry,
4825,leaves,
4826,Onion,
4827,chopped,
4828,Fresh,
4829,coconut,
4830,grated,
4831,Jaggery,
4832,Oil,
4833,cookg,
4834,Salt,
4835, ,
4836,Kundapura,
4837,Taal,
4838,Mala,
4839,Powder,
4840,Dry,
4841,Red,
4842,Chillies,
4843,Ciander,
4844,Seeds,
4845,Methi,
4846,Seeds,
4847,Whole,
4848,Black,
4849,Peppercns,
4850,Cum,
4851,seeds,
4852,cloves,
4853,Garlic,
4854,Jackfruit,
4855,Raw,
4856,shredded,
4857,Yellow,
4858,Moong,
4859,Dal,
4860,Oil,
4861,Black,
4862,Urad,
4863,Dal,
4864,Cum,
4865,seeds,
4866,Mustard,
4867,seeds,
4868,Dry,
4869,Red,
4870,Chillies,
4871,Asafoetida,
4872,Curry,
4873,leaves,
4874,Turmeric,
4875,powder,
4876,Salt,
4877,Tu,
4878,crumbled,
4879,Onion,
4880,chopped,
4881,Red,
4882,Bell,
4883,pepper,
4884,Toma,
4885,chopped,
4886,Green,
4887,Chilli,
4888,chopped,
4889,Cum,
4890,seeds,
4891,Red,
4892,Chilli,
4893,powder,
4894,Black,
4895,pepper,
4896,powder,
4897,Turmeric,
4898,powder,
4899,Ciander,
4900,Leaves,
4901,chopped,
4902,Salt,
4903,Oil,
4904,Chicken,
4905,Spach,
4906,roughly,
4907,chopped,
4908,Ajwa,
4909,s,
4910,Ghee,
4911,cloves,
4912,Garlic,
4913,Cardamom,
4914,PodsSeeds,
4915,ch,
4916,Cnamon,
4917,Stick,
4918,Cloves,
4919,ch,
4920,Gger,
4921,Green,
4922,Chillies,
4923,Onion,
4924,thly,
4925,sliced,
4926,Red,
4927,Chilli,
4928,powder,
4929,Garam,
4930,mala,
4931,powder,
4932,s,
4933,Fresh,
4934,cream,
4935,Salt,
4936,cloves,
4937,Garlic,
4938,Green,
4939,Chillies,
4940,Ciander,
4941,Leaves,
4942,fely,
4943,chopped,
4944,s,
4945,Makki,
4946,Ka,
4947,Atta,
4948,Cn,
4949,Meal,
4950,Bakg,
4951,soda,
4952,Salt,
4953,required,
4954,Water,
4955,required,
4956,Black,
4957,Eyed,
4958,Beans,
4959,Turmeric,
4960,powder,
4961,Ciander,
4962,Powder,
4963,Chicken,
4964,with,
4965,bone,
4966,Mo,
4967,Dal,
4968,Onions,
4969,sliced,
4970,Green,
4971,Chilli,
4972,slit,
4973,ch,
4974,Gger,
4975,chopped,
4976,cloves,
4977,Garlic,
4978,chopped,
4979,Turmeric,
4980,powder,
4981,Cum,
4982,powder,
4983,Red,
4984,Chilli,
4985,powder,
4986,Garam,
4987,mala,
4988,powder,
4989,Lemon,
4990,juice,
4991,Salt,
4992,Oil,
4993,Chicken,
4994,Onion,
4995,fely,
4996,chopped,
4997,Toma,
4998,fely,
4999,chopped,
5000,Green,
5001,Chillies,
5002,slit,
5003,ch,
5004,Gger,
5005,fely,
5006,chopped,
5007,cloves,
5008,Garlic,
5009,fely,
5010,chopped,
5011,Turmeric,
5012,powder,
5013,Garam,
5014,mala,
5015,powder,
5016,Sesame,
5017,Oil,
5018,Salt,
5019,To,
5020,be,
5021,roted,
5022,Methi,
5023,Seeds,
5024,Ciander,
5025,Seeds,
5026,Dry,
5027,Red,
5028,Chillies,
5029,Fennel,
5030,seeds,
5031,Gongura,
5032,Mala,
5033,Sesame,
5034,Oil,
5035,cloves,
5036,Garlic,
5037,s,
5038,Srel,
5039,Leaves,
5040,picked,
5041,and,
5042,chopped,
5043,Salt,
5044,s,
5045,Pota,
5046,julienned,
5047,straws,
5048,Whole,
5049,Egg,
5050,Toma,
5051,fely,
5052,chopped,
5053,s,
5054,Ciander,
5055,Leaves,
5056,chopped,
5057,Salt,
5058, ,
5059,Black,
5060,pepper,
5061,powder,
5062,freshly,
5063,crushed,
5064,Ghee,
5065,s,
5066,Bhdi,
5067,Yellow,
5068,Moong,
5069,Dal,
5070,Tamard,
5071,Water,
5072,Jaggery,
5073,Turmeric,
5074,powder,
5075,Green,
5076,Chilli,
5077,chopped,
5078,Red,
5079,Chilli,
5080,powder,
5081,Salt,
5082,Oil,
5083,Sambar,
5084,Powder,
5085,White,
5086,Urad,
5087,Dal,
5088,Mustard,
5089,seeds,
5090,Cum,
5091,seeds,
5092,ch,
5093,Cnamon,
5094,Stick,
5095,Dry,
5096,Red,
5097,Chillies,
5098,Ciander,
5099,Seeds,
5100,Asafoetida,
5101,Mustard,
5102,seeds,
5103,Cum,
5104,seeds,
5105,White,
5106,Urad,
5107,Dal,
5108,Curry,
5109,leaves,
5110,Dry,
5111,Red,
5112,Chilli,
5113,Asafoetida,
5114,Oil,
5115,Ciander,
5116,Leaves,
5117,chopped,
5118,Chicken,
5119,curry,
5120,Onions,
5121,sliced,
5122,Tomaes,
5123,fely,
5124,chopped,
5125,ch,
5126,Gger,
5127,mced,
5128,cloves,
5129,Garlic,
5130,mced,
5131,Red,
5132,Chilli,
5133,powder,
5134,Turmeric,
5135,powder,
5136,Chicken,
5137,mala,
5138,can,
5139,use,
5140,or,
5141,o,
5142,but,
5143,I,
5144,prefer,
5145,etern,
5146,mal,
5147,kerala,
5148,style,
5149,Fresh,
5150,coconut,
5151,grated,
5152,Cloves,
5153,ch,
5154,Cnamon,
5155,Stick,
5156,Curry,
5157,leaves,
5158,Handful,
5159,s,
5160,Coconut,
5161,Oil,
5162,To,
5163,Marate,
5164,Chicken,
5165,Chicken,
5166,with,
5167,bones,
5168,gives,
5169,better,
5170,cloves,
5171,Garlic,
5172,ch,
5173,Gger,
5174,Turmeric,
5175,powder,
5176,Lemon,
5177,juice,
5178,extracted,
5179,Chettad,
5180,Chicken,
5181,Onion,
5182,fely,
5183,chopped,
5184,cloves,
5185,Garlic,
5186,fely,
5187,chopped,
5188,ch,
5189,Gger,
5190,fely,
5191,chopped,
5192,Toma,
5193,fely,
5194,chopped,
5195,Curry,
5196,leaves,
5197,roughly,
5198,rn,
5199,Turmeric,
5200,powder,
5201,Cum,
5202,powder,
5203,roted,
5204,Fennel,
5205,Powder,
5206,roted,
5207,Ciander,
5208,Powder,
5209,roted,
5210,Black,
5211,pepper,
5212,powder,
5213,Salt,
5214,Oil,
5215,required,
5216,Water,
5217,required,
5218,Ciander,
5219,Leaves,
5220,garnish,
5221,Bmati,
5222,rice,
5223,cooked,
5224,Green,
5225,pe,
5226,Carrot,
5227,chopped,
5228,Green,
5229,beans,
5230,chopped,
5231,Onion,
5232,chopped,
5233,Salt,
5234,Ciander,
5235,Leaves,
5236,chopped,
5237,s,
5238,Mt,
5239,Leaves,
5240,chopped,
5241,dried,
5242,puda,
5243,crushed,
5244,Oil,
5245,cook,
5246,Garlic,
5247,crushed,
5248,Green,
5249,Chillies,
5250,chopped,
5251,Cum,
5252,seeds,
5253,Mustard,
5254,seeds,
5255,Bay,
5256,leaf,
5257,Cloves,
5258,Bmati,
5259,rice,
5260,cooked,
5261,Green,
5262,pe,
5263,Carrot,
5264,chopped,
5265,Green,
5266,beans,
5267,chopped,
5268,Onion,
5269,chopped,
5270,Salt,
5271,Ciander,
5272,Leaves,
5273,chopped,
5274,s,
5275,Mt,
5276,Leaves,
5277,chopped,
5278,dried,
5279,puda,
5280,crushed,
5281,Oil,
5282,cook,
5283,Garlic,
5284,crushed,
5285,Green,
5286,Chillies,
5287,chopped,
5288,Cum,
5289,seeds,
5290,Mustard,
5291,seeds,
5292,Bay,
5293,leaf,
5294,Cloves,
5295,Sweet,
5296,Pota,
5297,peeled,
5298,and,
5299,diced,
5300,Potaes,
5301,peeled,
5302,and,
5303,diced,
5304,Carrot,
5305,peeled,
5306,and,
5307,diced,
5308,s,
5309,Avarekai,
5310,chopped,
5311,s,
5312,Methi,
5313,Leaves,
5314,chopped,
5315,Green,
5316,Chillies,
5317,Water,
5318,s,
5319,Sesame,
5320,seeds,
5321,Fresh,
5322,coconut,
5323,Jaggery,
5324,Salt,
5325,Turmeric,
5326,powder,
5327,Oil,
5328,Mustard,
5329,seeds,
5330,Cum,
5331,seeds,
5332,Curry,
5333,leaves,
5334,s,
5335,Cooked,
5336,rice,
5337,Salt,
5338,Seong,
5339,Mustard,
5340,seeds,
5341,White,
5342,Urad,
5343,Dal,
5344,Curry,
